,date,team1,team2,score1,score2,xg1,xg2,FTR,season_period,home_elo,away_elo,FTR_alpha,xg1_5g_avg,xg2_5g_avg,gd_5g_avg,game1,game2,game3,game4,game5,HomeWin,AwayWin,Draw
290,2016-12-10,Arsenal,Stoke City,3.0,1.0,1.42,1.23,0,1,1880.54748535,1673.4041748,H,1.996,1.614,1.2,H,H,D,D,H,1.0,0.0,0.0
291,2016-12-26,Arsenal,WestBrom,1.0,0.0,2.22,0.59,0,1,1865.9498290999998,1663.44042969,H,1.944,1.7240000000000002,1.0,H,D,D,H,H,0.999,0.0,0.001
292,2017-01-01,Arsenal,Crystal Palace,2.0,0.0,1.8,0.58,0,1,1868.43505859,1619.29907227,H,1.628,1.4,1.0,D,D,H,H,H,1.0,0.0,0.0
293,2017-01-22,Arsenal,Burnley,2.0,1.0,2.15,1.55,0,1,1873.20336914,1639.82263184,H,1.864,1.1420000000000001,1.4,D,H,H,H,H,0.001,0.995,0.004
294,2017-01-31,Arsenal,Watford,1.0,2.0,1.29,0.88,1,1,1875.27319336,1610.80603027,A,2.12,1.19,1.6,H,H,H,H,H,0.0,0.999,0.001
295,2017-02-11,Arsenal,HullCity,2.0,0.0,3.81,0.57,0,1,1851.68261719,1578.671265,H,1.7759999999999998,0.966,1.0,H,H,H,H,A,0.017,0.977,0.007
296,2017-04-02,Arsenal,ManCity,2.0,2.0,0.87,1.32,2,2,1815.71972656,1833.70812988,D,2.254,0.8340000000000001,1.0,H,H,H,A,H,0.879,0.094,0.027
297,2017-04-05,Arsenal,WestHam,3.0,0.0,2.22,0.34,0,2,1814.19604492,1652.10998535,H,1.984,0.98,0.8,H,H,A,H,D,0.0,0.999,0.0
298,2017-04-26,Arsenal,Leicester City,1.0,0.0,0.44,0.67,0,2,1805.54602051,1720.8918457000002,H,2.068,0.932,1.0,H,A,H,D,H,0.0,1.0,0.0
299,2017-05-07,Arsenal,ManUtd,2.0,0.0,1.0,0.75,0,2,1804.35314941,1858.3692627,H,1.7259999999999998,0.7559999999999999,1.0,A,H,D,H,H,0.913,0.066,0.021
300,2017-05-16,Arsenal,Sunderland,2.0,0.0,3.99,0.27,0,2,1834.50891113,1558.15820312,H,1.6680000000000001,0.73,1.6,H,D,H,H,H,0.795,0.006,0.199
301,2017-05-21,Arsenal,Everton,3.0,1.0,3.29,2.14,0,2,1836.67346191,1750.7076415999998,H,1.704,0.67,1.6,D,H,H,H,H,0.97,0.028,0.003
302,2017-08-11,Arsenal,Leicester City,4.0,3.0,2.62,1.19,0,0,1845.63232422,1714.47180176,H,2.188,0.8340000000000001,2.0,H,H,H,H,H,0.961,0.002,0.037
303,2017-09-09,Arsenal,Bournemouth,3.0,0.0,2.26,0.59,0,0,1831.96569824,1630.96228027,H,2.2680000000000002,1.004,1.6,H,H,H,H,H,0.773,0.193,0.033
304,2017-09-25,Arsenal,WestBrom,2.0,0.0,2.47,0.9,0,0,1845.44299316,1650.87023926,H,2.632000000000001,0.988,2.0,H,H,H,H,H,0.0,0.999,0.001
305,2017-10-01,Arsenal,Brighton and Hove Albion,2.0,0.0,2.79,0.38,0,0,1860.60192871,1606.00891113,H,2.926,1.0180000000000002,2.0,H,H,H,H,H,0.932,0.061,0.007
306,2017-10-28,Arsenal,Swansea City,2.0,1.0,2.54,0.86,0,0,1867.13439941,1649.82751465,H,2.6860000000000004,1.04,2.0,H,H,H,H,H,0.0,0.995,0.004
307,2017-11-18,Arsenal,Tottenham Hotspur,2.0,0.0,2.0,0.87,0,0,1854.23339844,1940.33789062,H,2.536,0.7839999999999999,1.8,H,H,H,H,H,0.001,0.968,0.031
308,2017-11-29,Arsenal,Huddersfield Town,5.0,0.0,3.78,0.52,0,0,1848.16784668,1527.01257324,H,2.412,0.72,2.0,H,H,H,H,H,0.768,0.008,0.224
309,2017-12-02,Arsenal,ManUtd,1.0,3.0,5.41,1.88,1,1,1851.14331055,1900.40356445,A,2.716,0.7060000000000001,2.4,H,H,H,H,H,1.0,0.0,0.0
310,2017-12-16,Arsenal,Newcastle,1.0,0.0,1.97,0.35,0,1,1837.55932617,1604.89526367,H,3.304,0.902,1.6,H,H,H,H,A,0.001,0.996,0.003
311,2017-12-22,Arsenal,Liverpool,3.0,3.0,1.41,2.42,2,1,1839.67370605,1876.77429199,D,3.14,0.8959999999999999,1.4,H,H,H,A,H,0.869,0.039,0.092
312,2018-01-03,Arsenal,Chelsea,2.0,2.0,1.46,2.91,2,1,1839.24841309,1916.11889648,D,2.9139999999999997,1.208,1.2,H,H,A,H,D,0.968,0.019,0.014
313,2018-01-20,Arsenal,Crystal Palace,4.0,1.0,2.98,0.75,0,1,1828.37243652,1663.60974121,H,2.806,1.6159999999999999,0.8,H,A,H,D,D,0.898,0.04,0.062
314,2018-02-03,Arsenal,Everton,5.0,1.0,2.67,1.18,0,1,1816.79846191,1692.87182617,H,2.6460000000000004,1.662,0.4,A,H,D,D,H,1.0,0.0,0.0
315,2018-03-01,Arsenal,ManCity,0.0,3.0,1.43,1.71,1,1,1828.61010742,1983.49841309,A,2.0980000000000003,1.5219999999999998,1.6,H,D,D,H,H,0.0,1.0,0.0
316,2018-03-11,Arsenal,Watford,3.0,0.0,2.06,1.5,0,1,1816.00378418,1650.9095459,H,1.99,1.7939999999999998,0.8,D,D,H,H,A,0.889,0.037,0.074
317,2018-04-01,Arsenal,Stoke City,3.0,0.0,3.46,0.37,0,2,1818.03991699,1617.04663086,H,2.12,1.61,1.4,D,H,H,A,H,0.928,0.002,0.07
318,2018-04-08,Arsenal,Southampton,3.0,2.0,1.61,2.61,0,2,1837.14672852,1637.13708496,H,2.5200000000000005,1.102,2.0,H,H,A,H,H,0.0,1.0,0.0
319,2018-04-22,Arsenal,WestHam,4.0,1.0,2.05,0.88,0,2,1829.84631348,1650.16418457,H,2.246,1.4739999999999998,1.6,H,A,H,H,H,0.0,0.998,0.002
320,2018-05-06,Arsenal,Burnley,5.0,0.0,2.54,0.22,0,2,1822.53808594,1706.99035645,H,2.122,1.4140000000000001,1.4,A,H,H,H,H,0.996,0.004,0.0
321,2018-08-12,Arsenal,ManCity,0.0,2.0,0.5,1.82,1,0,1819.93261719,1972.18200684,A,2.344,1.1159999999999999,3.0,H,H,H,H,H,0.869,0.032,0.099
322,2018-08-25,Arsenal,WestHam,3.0,1.0,1.81,1.22,0,0,1805.36877441,1656.94189453,H,2.032,1.1800000000000002,2.0,H,H,H,H,A,0.987,0.001,0.012
323,2018-09-23,Arsenal,Everton,2.0,0.0,0.92,1.0,0,0,1816.79187012,1676.47705078,H,1.702,1.35,1.8,H,H,H,A,H,0.999,0.0,0.001
324,2018-09-29,Arsenal,Watford,2.0,0.0,1.7,2.31,0,0,1821.44042969,1661.03405762,H,1.564,1.028,2.0,H,H,A,H,H,0.0,1.0,0.0
325,2018-10-22,Arsenal,Leicester City,3.0,1.0,2.91,0.98,0,0,1834.45080566,1689.8170165999998,H,1.494,1.314,1.8,H,A,H,H,H,0.433,0.401,0.166
326,2018-11-03,Arsenal,Liverpool,1.0,1.0,1.59,1.46,2,0,1844.89611816,1935.61523438,D,1.568,1.466,1.2,A,H,H,H,H,0.0,1.0,0.0
327,2018-11-11,Arsenal,Wolverhampton,1.0,1.0,1.09,2.08,2,0,1838.17785645,1609.46386719,D,1.786,1.3940000000000001,1.6,H,H,H,H,D,0.0,1.0,0.0
328,2018-12-02,Arsenal,Tottenham Hotspur,4.0,2.0,2.33,1.19,0,1,1842.25305176,1905.36047363,H,1.642,1.5659999999999998,1.2,H,H,H,D,D,1.0,0.0,0.0
329,2018-12-08,Arsenal,Huddersfield Town,1.0,0.0,2.11,0.37,0,1,1855.24963379,1548.58776855,H,1.924,1.604,1.2,H,H,D,D,H,0.0,0.995,0.004
330,2018-12-22,Arsenal,Burnley,3.0,1.0,1.25,1.1,0,1,1843.68920898,1615.1529541,H,2.006,1.2159999999999995,1.0,H,D,D,H,H,0.83,0.128,0.041
331,2019-01-01,Arsenal,Fulham,4.0,1.0,4.46,1.51,0,1,1833.88671875,1574.29785156,H,1.6740000000000002,1.2400000000000002,1.0,D,D,H,H,H,0.0,0.999,0.001
332,2019-01-19,Arsenal,Chelsea,2.0,0.0,2.18,0.97,0,1,1826.44189453,1854.34594727,H,2.248,1.25,1.6,D,H,H,H,H,0.854,0.01,0.136
333,2019-01-29,Arsenal,Cardiff City,2.0,1.0,2.18,0.75,0,1,1836.65246582,1552.56860352,H,2.466,1.028,2.0,H,H,H,H,H,0.026,0.152,0.822
334,2019-02-24,Arsenal,Southampton,2.0,0.0,2.42,0.81,0,1,1839.22961426,1635.421875,H,2.436,0.94,1.8,H,H,H,H,H,0.0,1.0,0.0
335,2019-02-27,Arsenal,Bournemouth,5.0,1.0,2.04,1.09,0,1,1842.77062988,1667.16833496,H,2.498,1.028,2.0,H,H,H,H,H,0.995,0.004,0.001
336,2019-03-10,Arsenal,ManUtd,2.0,0.0,1.69,2.86,0,1,1846.1517334000002,1898.64318848,H,2.656,1.026,2.4,H,H,H,H,H,0.996,0.003,0.001
337,2019-04-01,Arsenal,Newcastle,2.0,0.0,1.19,0.06,0,2,1883.27783203,1681.24230957,H,2.102,1.296,2.2,H,H,H,H,H,0.902,0.077,0.021
338,2019-04-21,Arsenal,Crystal Palace,2.0,3.0,1.7,2.37,1,2,1901.20776367,1705.57727051,A,1.9040000000000001,1.114,2.2,H,H,H,H,H,0.995,0.004,0.001
339,2019-05-05,Arsenal,Brighton and Hove Albion,1.0,1.0,2.37,2.05,2,2,1857.33044434,1597.58166504,D,1.808,1.4380000000000002,1.8,H,H,H,H,A,0.997,0.001,0.002
340,2016-11-05,Bournemouth,Sunderland,1.0,2.0,2.61,1.14,1,0,1628.56542969,1597.76660156,A,1.0779999999999998,1.228,1.0,A,H,H,H,D,0.0,1.0,0.0
341,2016-12-04,Bournemouth,Liverpool,4.0,3.0,2.73,1.39,0,1,1622.6661377,1837.71350098,H,1.4980000000000002,1.014,1.2,H,H,H,D,A,0.001,0.568,0.432
342,2016-12-13,Bournemouth,Leicester City,1.0,0.0,0.62,1.49,0,1,1625.69250488,1748.8013915999998,H,1.8459999999999999,0.978,1.2,H,H,D,A,H,0.033,0.913,0.053
343,2016-12-18,Bournemouth,Southampton,1.0,3.0,0.57,1.36,1,1,1635.06347656,1726.70690918,A,1.834,1.064,1.2,H,D,A,H,H,0.997,0.003,0.0
344,2017-01-03,Bournemouth,Arsenal,3.0,3.0,1.55,1.35,2,1,1636.94177246,1871.13623047,D,1.414,1.246,-0.2,D,A,H,H,A,0.995,0.0,0.005
345,2017-01-21,Bournemouth,Watford,2.0,2.0,1.18,0.99,2,1,1628.78894043,1608.37414551,D,1.6159999999999999,1.3459999999999999,-0.2,A,H,H,A,D,0.0,1.0,0.0
346,2017-01-31,Bournemouth,Crystal Palace,0.0,2.0,0.33,1.45,1,1,1626.35705566,1591.31628418,A,1.3299999999999998,1.3159999999999998,0.0,H,H,A,D,D,0.979,0.002,0.019
347,2017-02-13,Bournemouth,ManCity,0.0,2.0,0.21,2.8,1,1,1604.91040039,1842.44885254,A,0.85,1.328,-0.6,H,A,D,D,A,0.955,0.034,0.011
348,2017-03-11,Bournemouth,WestHam,3.0,2.0,3.75,1.27,0,1,1597.9050293,1674.69506836,H,0.768,1.59,-1.2,A,D,D,A,A,1.0,0.0,0.0
349,2017-03-18,Bournemouth,Swansea City,2.0,0.0,0.89,0.54,0,1,1608.48364258,1623.07922363,H,1.4040000000000001,1.5719999999999998,-0.6,D,D,A,A,H,0.999,0.0,0.001
350,2017-04-08,Bournemouth,Chelsea,1.0,3.0,0.53,1.9,1,2,1628.35742188,1880.11645508,A,1.2719999999999998,1.41,-0.2,D,A,A,H,H,0.309,0.626,0.064
