,team1,team2,HomeWin,Draw,AwayWin,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA,FTR
526,ManCity,Leicester City,0.67,0.16,0.17,0.8403361344537815,0.15384615384615385,0.07692307692307693,0.8333333333333334,0.14285714285714285,0.07692307692307693,0.8,0.15384615384615385,0.1,0.819672131147541,0.13513513513513511,0.06896551724137931,0.819672131147541,0.16666666666666666,0.08333333333333333,0.819672131147541,0.14285714285714285,0.058823529411764705,0.8064516129032259,0.14925373134328357,0.06451612903225806,0
527,Stoke City,Brighton and Hove Albion,0.192,0.17800000000000002,0.631,0.45454545454545453,0.3125,0.2949852507374631,0.46511627906976744,0.3125,0.27027027027027023,0.45454545454545453,0.3125,0.2857142857142857,0.4504504504504504,0.3058103975535168,0.2645502645502646,0.46511627906976744,0.3225806451612903,0.2777777777777778,0.4444444444444444,0.3194888178913738,0.2631578947368421,0.4115226337448559,0.31446540880503143,0.2949852507374631,2
528,Swansea City,Burnley,0.617,0.267,0.11699999999999999,0.42194092827004215,0.3333333333333333,0.3076923076923077,0.4081632653061224,0.3333333333333333,0.3076923076923077,0.4166666666666667,0.3225806451612903,0.3125,0.4,0.33444816053511706,0.2857142857142857,0.4,0.3448275862068966,0.3125,0.4081632653061224,0.3333333333333333,0.2857142857142857,0.42194092827004215,0.33003300330033003,0.2695417789757412,0
529,Tottenham Hotspur,Arsenal,0.315,0.215,0.47,0.5,0.2777777777777778,0.2857142857142857,0.5128205128205129,0.2631578947368421,0.2777777777777778,0.45454545454545453,0.2857142857142857,0.3125,0.49019607843137253,0.2597402597402597,0.27027027027027023,0.5,0.26666666666666666,0.29411764705882354,0.48780487804878053,0.25641025641025644,0.2777777777777778,0.5181347150259068,0.25641025641025644,0.24570024570024568,0
530,WestHam,Watford,0.34299999999999997,0.096,0.561,0.4,0.303951367781155,0.35842293906810035,0.4081632653061224,0.3125,0.3333333333333333,0.4166666666666667,0.3125,0.3278688524590164,0.38910505836575876,0.30120481927710846,0.33003300330033003,0.4,0.30303030303030304,0.35714285714285715,0.4,0.30303030303030304,0.3225806451612903,0.42016806722689076,0.2976190476190476,0.30303030303030304,0
531,Huddersfield Town,Bournemouth,0.802,0.10400000000000001,0.094,0.3076923076923077,0.3125,0.4444444444444444,0.29411764705882354,0.3225806451612903,0.4347826086956522,0.37735849056603776,0.30303030303030304,0.37735849056603776,0.30303030303030304,0.3105590062111801,0.4065040650406504,0.3076923076923077,0.3225806451612903,0.4347826086956522,0.29411764705882354,0.3125,0.42016806722689076,0.3184713375796178,0.2949852507374631,0.4081632653061224,0
532,Newcastle,ManUtd,0.52,0.32,0.16,0.18181818181818182,0.26666666666666666,0.6211180124223602,0.18181818181818182,0.2631578947368421,0.6060606060606061,0.18867924528301888,0.2631578947368421,0.6060606060606061,0.1706484641638225,0.24813895781637715,0.6024096385542169,0.18181818181818182,0.2631578947368421,0.6172839506172839,0.16666666666666666,0.25641025641025644,0.6060606060606061,0.15748031496062992,0.24096385542168672,0.6211180124223602,0
533,Southampton,Liverpool,0.42,0.14,0.44,0.23809523809523808,0.2638522427440633,0.5555555555555556,0.23529411764705882,0.2631578947368421,0.5555555555555556,0.23255813953488372,0.2857142857142857,0.5405405405405405,0.21052631578947367,0.2544529262086514,0.5555555555555556,0.23094688221709006,0.2631578947368421,0.5714285714285714,0.2173913043478261,0.25,0.5555555555555556,0.19305019305019305,0.2469135802469136,0.5813953488372093,1
534,Chelsea,WestBrom,0.32799999999999996,0.204,0.46799999999999997,0.7352941176470588,0.21052631578947367,0.125,0.7407407407407407,0.2,0.1111111111111111,0.7142857142857143,0.20833333333333334,0.13333333333333333,0.7142857142857143,0.19607843137254904,0.11049723756906077,0.7518796992481203,0.2,0.1111111111111111,0.7352941176470588,0.2,0.10526315789473684,0.7518796992481203,0.18867924528301888,0.08333333333333333,0
535,Bournemouth,Newcastle,0.775,0.134,0.091,0.47619047619047616,0.2857142857142857,0.2638522427440633,0.47619047619047616,0.29411764705882354,0.2777777777777778,0.45454545454545453,0.30303030303030304,0.29411764705882354,0.47393364928909953,0.28653295128939826,0.2597402597402597,0.48780487804878053,0.30303030303030304,0.27027027027027023,0.47619047619047616,0.2857142857142857,0.27027027027027023,0.5,0.27932960893854747,0.24096385542168672,2
536,Brighton and Hove Albion,Swansea City,0.292,0.10300000000000001,0.605,0.4672897196261682,0.3076923076923077,0.25,0.47619047619047616,0.3225806451612903,0.25,0.45454545454545453,0.3225806451612903,0.2777777777777778,0.47393364928909953,0.31746031746031744,0.2293577981651376,0.47619047619047616,0.3333333333333333,0.2631578947368421,0.46511627906976744,0.3225806451612903,0.23809523809523808,0.49751243781094534,0.3021148036253776,0.22075055187637968,0
537,Burnley,Southampton,0.68,0.2,0.12,0.3460207612456747,0.3225806451612903,0.35842293906810035,0.3448275862068966,0.3389830508474576,0.36363636363636365,0.37037037037037035,0.3125,0.37037037037037035,0.33557046979865773,0.3246753246753247,0.3597122302158274,0.38167938931297707,0.3225806451612903,0.36363636363636365,0.3333333333333333,0.3225806451612903,0.36363636363636365,0.28653295128939826,0.3205128205128205,0.4132231404958678,2
538,Leicester City,Stoke City,0.395,0.18,0.425,0.5813953488372093,0.2570694087403599,0.19047619047619047,0.5813953488372093,0.26666666666666666,0.2,0.5714285714285714,0.2777777777777778,0.20833333333333334,0.5847953216374269,0.2570694087403599,0.17793594306049823,0.5882352941176471,0.26666666666666666,0.20833333333333334,0.5780346820809249,0.2631578947368421,0.2,0.5882352941176471,0.2531645569620253,0.1801801801801802,2
539,Liverpool,WestHam,0.61,0.31,0.08,0.819672131147541,0.13333333333333333,0.07692307692307693,0.8333333333333334,0.14285714285714285,0.07407407407407407,0.8,0.16666666666666666,0.09090909090909091,0.8130081300813008,0.1400560224089636,0.06844626967830253,0.819672131147541,0.16666666666666666,0.08333333333333333,0.819672131147541,0.14285714285714285,0.06666666666666667,0.8064516129032259,0.14285714285714285,0.07142857142857142,0
540,Watford,Everton,0.583,0.264,0.154,0.4444444444444444,0.2949852507374631,0.2857142857142857,0.45454545454545453,0.3125,0.2857142857142857,0.425531914893617,0.30303030303030304,0.3278688524590164,0.4484304932735426,0.29239766081871343,0.2801120448179272,0.45454545454545453,0.30303030303030304,0.30303030303030304,0.4444444444444444,0.30303030303030304,0.2777777777777778,0.4048582995951417,0.30864197530864196,0.3067484662576687,0
541,WestBrom,Huddersfield Town,0.35100000000000003,0.099,0.55,0.5128205128205129,0.303951367781155,0.21052631578947367,0.5263157894736842,0.30303030303030304,0.2222222222222222,0.5,0.29411764705882354,0.2631578947368421,0.5050505050505051,0.30303030303030304,0.2127659574468085,0.5128205128205129,0.3225806451612903,0.22727272727272727,0.5128205128205129,0.30303030303030304,0.21052631578947367,0.5319148936170213,0.29069767441860467,0.1996007984031936,1
542,Crystal Palace,Tottenham Hotspur,0.41700000000000004,0.243,0.34,0.13333333333333333,0.2222222222222222,0.6666666666666666,0.14285714285714285,0.23809523809523808,0.6666666666666666,0.15384615384615385,0.23809523809523808,0.6666666666666666,0.14104372355430184,0.2145922746781116,0.6622516556291391,0.15384615384615385,0.23809523809523808,0.6666666666666666,0.13333333333333333,0.2173913043478261,0.6666666666666666,0.10526315789473684,0.17857142857142858,0.7352941176470588,1
543,ManUtd,Chelsea,0.529,0.33299999999999996,0.139,0.4366812227074236,0.3076923076923077,0.2857142857142857,0.45454545454545453,0.3076923076923077,0.2857142857142857,0.45454545454545453,0.3125,0.2857142857142857,0.4347826086956522,0.30303030303030304,0.28169014084507044,0.4347826086956522,0.3225806451612903,0.30303030303030304,0.4347826086956522,0.30303030303030304,0.29411764705882354,0.41841004184100417,0.30864197530864196,0.29325513196480935,0
544,Arsenal,ManCity,0.259,0.121,0.62,0.2222222222222222,0.25,0.5813953488372093,0.22727272727272727,0.2631578947368421,0.5617977528089888,0.23809523809523808,0.25641025641025644,0.5555555555555556,0.2183406113537118,0.24630541871921185,0.5555555555555556,0.2222222222222222,0.2631578947368421,0.5780346820809249,0.2173913043478261,0.25,0.5555555555555556,0.21052631578947367,0.23094688221709006,0.5813953488372093,1
545,Burnley,Everton,0.65,0.2,0.15,0.4,0.3225806451612903,0.303951367781155,0.4,0.3333333333333333,0.3125,0.3846153846153846,0.30303030303030304,0.37037037037037035,0.4,0.32894736842105265,0.29154518950437314,0.4,0.3333333333333333,0.30303030303030304,0.4,0.3225806451612903,0.29411764705882354,0.38167938931297707,0.33670033670033667,0.30303030303030304,0
546,Leicester City,Bournemouth,0.293,0.1,0.607,0.5405405405405405,0.26666666666666666,0.2222222222222222,0.5405405405405405,0.2631578947368421,0.25,0.5263157894736842,0.2857142857142857,0.24390243902439027,0.5319148936170213,0.26881720430107525,0.2188183807439825,0.5405405405405405,0.2777777777777778,0.2222222222222222,0.5405405405405405,0.2631578947368421,0.2222222222222222,0.5263157894736842,0.2777777777777778,0.21645021645021645,2
547,Liverpool,Newcastle,0.5,0.336,0.16399999999999998,0.819672131147541,0.14285714285714285,0.06666666666666667,0.8333333333333334,0.14285714285714285,0.07407407407407407,0.8,0.16666666666666666,0.09090909090909091,0.819672131147541,0.13157894736842105,0.07092198581560284,0.819672131147541,0.15384615384615385,0.06666666666666667,0.819672131147541,0.13333333333333333,0.06666666666666667,0.8333333333333334,0.12820512820512822,0.0625,0
548,Southampton,Stoke City,0.657,0.193,0.15,0.5714285714285714,0.26666666666666666,0.19047619047619047,0.5813953488372093,0.27027027027027023,0.2,0.5405405405405405,0.2857142857142857,0.23255813953488372,0.5681818181818182,0.2695417789757412,0.18248175182481752,0.5714285714285714,0.2857142857142857,0.18181818181818182,0.5780346820809249,0.2631578947368421,0.18181818181818182,0.5813953488372093,0.2617801047120419,0.17825311942959002,2
549,Swansea City,WestHam,0.652,0.18,0.168,0.3846153846153846,0.3076923076923077,0.3333333333333333,0.4081632653061224,0.3125,0.3333333333333333,0.4347826086956522,0.30303030303030304,0.31746031746031744,0.37735849056603776,0.31347962382445144,0.33003300330033003,0.3846153846153846,0.3225806451612903,0.3333333333333333,0.3802281368821293,0.3125,0.3333333333333333,0.38167938931297707,0.3236245954692557,0.31545741324921134,0
550,Tottenham Hotspur,Huddersfield Town,0.499,0.371,0.131,0.8403361344537815,0.13333333333333333,0.058823529411764705,0.8333333333333334,0.14814814814814814,0.06896551724137931,0.8,0.16666666666666666,0.09090909090909091,0.8403361344537815,0.12422360248447203,0.05405405405405406,0.8333333333333334,0.14285714285714285,0.058823529411764705,0.8474576271186441,0.13333333333333333,0.05263157894736842,0.8547008547008548,0.12903225806451613,0.04081632653061224,0
551,Watford,WestBrom,0.685,0.20199999999999999,0.113,0.4672897196261682,0.303951367781155,0.2570694087403599,0.5,0.30303030303030304,0.25,0.5,0.29411764705882354,0.2631578947368421,0.45454545454545453,0.30303030303030304,0.2631578947368421,0.46511627906976744,0.3076923076923077,0.2631578947368421,0.46511627906976744,0.30303030303030304,0.25641025641025644,0.41493775933609955,0.31446540880503143,0.29154518950437314,0
552,Brighton and Hove Albion,Arsenal,0.752,0.10300000000000001,0.145,0.23809523809523808,0.2638522427440633,0.5263157894736842,0.24390243902439027,0.27027027027027023,0.5405405405405405,0.22727272727272727,0.27027027027027023,0.5555555555555556,0.24752475247524752,0.27027027027027023,0.5025125628140703,0.25,0.26666666666666666,0.5235602094240838,0.25,0.27027027027027023,0.5,0.23529411764705882,0.27027027027027023,0.5154639175257733,0
553,ManCity,Chelsea,0.62,0.207,0.172,0.6211180124223602,0.23809523809523808,0.16666666666666666,0.625,0.24390243902439027,0.18181818181818182,0.6060606060606061,0.24390243902439027,0.2,0.625,0.2298850574712644,0.16474464579901152,0.6172839506172839,0.25,0.16666666666666666,0.625,0.23255813953488372,0.16666666666666666,0.6622516556291391,0.2061855670103093,0.15384615384615385,0
554,Crystal Palace,ManUtd,0.26,0.18,0.56,0.14285714285714285,0.25,0.6369426751592356,0.15384615384615385,0.24390243902439027,0.6535947712418301,0.16129032258064516,0.25,0.6451612903225806,0.15082956259426847,0.23584905660377356,0.6329113924050632,0.15384615384615385,0.25,0.6369426751592356,0.14285714285714285,0.23809523809523808,0.6535947712418301,0.12738853503184713,0.2127659574468085,0.6802721088435374,1
555,Chelsea,Crystal Palace,0.608,0.225,0.16699999999999998,0.7692307692307692,0.17391304347826086,0.08333333333333333,0.7692307692307692,0.18181818181818182,0.09523809523809523,0.7518796992481203,0.18867924528301888,0.1149425287356322,0.7692307692307692,0.16666666666666666,0.08583690987124463,0.7692307692307692,0.18181818181818182,0.09090909090909091,0.7751937984496123,0.17391304347826086,0.07692307692307693,0.7751937984496123,0.17094017094017094,0.07692307692307693,0
556,Everton,Brighton and Hove Albion,0.54,0.336,0.124,0.45454545454545453,0.3125,0.2570694087403599,0.45454545454545453,0.3225806451612903,0.27027027027027023,0.47619047619047616,0.3125,0.26666666666666666,0.4504504504504504,0.30864197530864196,0.2610966057441253,0.45454545454545453,0.3225806451612903,0.26666666666666666,0.45454545454545453,0.3076923076923077,0.2631578947368421,0.4444444444444444,0.30120481927710846,0.2747252747252747,0
557,Huddersfield Town,Swansea City,0.652,0.22,0.128,0.39370078740157477,0.3225806451612903,0.3125,0.4,0.3225806451612903,0.3225806451612903,0.4166666666666667,0.3125,0.3225806451612903,0.3968253968253968,0.32573289902280134,0.29673590504451036,0.4,0.3225806451612903,0.3225806451612903,0.4,0.3225806451612903,0.30303030303030304,0.38910505836575876,0.32894736842105265,0.3021148036253776,2
558,ManUtd,Liverpool,0.45,0.266,0.284,0.36363636363636365,0.2949852507374631,0.36363636363636365,0.37735849056603776,0.30303030303030304,0.37037037037037035,0.3846153846153846,0.3125,0.35714285714285715,0.35842293906810035,0.29940119760479045,0.3623188405797102,0.36363636363636365,0.30303030303030304,0.35714285714285715,0.37037037037037035,0.29411764705882354,0.36363636363636365,0.3125,0.3067484662576687,0.4016064257028112,0
559,Newcastle,Southampton,0.44,0.1,0.46,0.35842293906810035,0.3125,0.35842293906810035,0.37037037037037035,0.3225806451612903,0.35714285714285715,0.37037037037037035,0.3125,0.37037037037037035,0.35714285714285715,0.3164556962025316,0.3472222222222222,0.35714285714285715,0.3225806451612903,0.35714285714285715,0.35714285714285715,0.3125,0.35714285714285715,0.3802281368821293,0.3125,0.3278688524590164,0
560,WestBrom,Leicester City,0.6409999999999999,0.19399999999999998,0.165,0.3333333333333333,0.3076923076923077,0.3846153846153846,0.3448275862068966,0.3125,0.3921568627450981,0.36363636363636365,0.3076923076923077,0.3846153846153846,0.32573289902280134,0.3048780487804878,0.38910505836575876,0.3333333333333333,0.3225806451612903,0.3846153846153846,0.3225806451612903,0.3076923076923077,0.3921568627450981,0.2949852507374631,0.29069767441860467,0.4347826086956522,1
561,WestHam,Burnley,0.35,0.1,0.55,0.4366812227074236,0.3125,0.2777777777777778,0.45454545454545453,0.3225806451612903,0.2777777777777778,0.47619047619047616,0.29411764705882354,0.2857142857142857,0.4310344827586207,0.3115264797507788,0.2777777777777778,0.4347826086956522,0.3225806451612903,0.2777777777777778,0.4347826086956522,0.3125,0.2777777777777778,0.4444444444444444,0.3164556962025316,0.2597402597402597,1
562,Arsenal,Watford,0.607,0.242,0.151,0.6944444444444444,0.2,0.13333333333333333,0.6666666666666666,0.22727272727272727,0.16,0.6666666666666666,0.23809523809523808,0.15384615384615385,0.6756756756756757,0.2079002079002079,0.13513513513513511,0.6666666666666666,0.23094688221709006,0.14285714285714285,0.6896551724137931,0.2,0.14285714285714285,0.6578947368421053,0.21978021978021978,0.14285714285714285,0
563,Bournemouth,Tottenham Hotspur,0.287,0.198,0.515,0.15384615384615385,0.2222222222222222,0.6451612903225806,0.16666666666666666,0.22727272727272727,0.6535947712418301,0.15384615384615385,0.23809523809523808,0.6666666666666666,0.15408320493066255,0.2145922746781116,0.6535947712418301,0.16666666666666666,0.2222222222222222,0.6535947712418301,0.15384615384615385,0.2173913043478261,0.6535947712418301,0.12903225806451613,0.2,0.6944444444444444,1
564,Stoke City,ManCity,0.33,0.2,0.47,0.06666666666666667,0.15384615384615385,0.8,0.07692307692307693,0.15384615384615385,0.819672131147541,0.09090909090909091,0.16666666666666666,0.8,0.07547169811320754,0.14513788098693758,0.8,0.07692307692307693,0.16666666666666666,0.8,0.07692307692307693,0.15384615384615385,0.819672131147541,0.07272727272727272,0.14388489208633093,0.8064516129032259,1
565,Bournemouth,WestBrom,0.5660000000000001,0.213,0.222,0.5464480874316939,0.2777777777777778,0.2,0.5405405405405405,0.29411764705882354,0.2173913043478261,0.5263157894736842,0.2857142857142857,0.24390243902439027,0.5405405405405405,0.2777777777777778,0.20242914979757085,0.5464480874316939,0.2857142857142857,0.23094688221709006,0.5405405405405405,0.2777777777777778,0.20833333333333334,0.5555555555555556,0.2604166666666667,0.2040816326530612,0
